rundate,RunId,RunStatus,RunScope,DataQualityStatus,IsPublishable,TenantName,SubscriptionName,ResourceId,ResourceName,ResourceType,ResourceGroup,Location,RecommendationAction,ActionLabel,SecondaryAction,Priority,Confidence,SavingsReliability,CostCoverageStatus,MetricCollectionStatus,MissingMetrics,TagOwner,MonthlyCost,CurrentSku,CurrentVCpus,CurrentMemoryGB,PowerState,Profile,IsPrimaryProfile,TargetUtilizationPct,TargetSku,TargetVCpus,TargetMemoryGB,ProjectedPeakPct,MonthlySavings,OfficialConservativeSavings,PerformanceRisk,Status
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-036,/subscriptions/2e68e389-81c2-59e4-97a4-778fa187c82b/resourceGroups/rg-prod-0036/providers/microsoft.apimanagement/gateways/api-management-gateway-0036-00036,api-management-gateway-0036-00036,microsoft.apimanagement/gateways,rg-prod-0036,brazilsouth,Evaluate-Idle,Evaluate idle resource,Downsize,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,infrastructure,10068.51,GP_Gen5_8,8,40.0,,Aggressive,false,80,Mock_2vCPU_10GB,2,10.0,84.9,1353.21,0.0,High,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-037,/subscriptions/f2df8ffa-7b32-5231-8c42-da2216741f2a/resourceGroups/rg-nonprod-0037/providers/microsoft.apimanagement/gateways/api-management-gateway-0037-00037,api-management-gateway-0037-00037,microsoft.apimanagement/gateways,rg-nonprod-0037,eastus,Review-Utilization,Review utilization,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",commerce,15147.47,Standard_D4s_v5,4,16.0,,Conservative,true,65,Mock_2vCPU_8GB,2,8.0,74.6,4657.25,4657.25,Low,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-037,/subscriptions/f2df8ffa-7b32-5231-8c42-da2216741f2a/resourceGroups/rg-nonprod-0037/providers/microsoft.apimanagement/gateways/api-management-gateway-0037-00037,api-management-gateway-0037-00037,microsoft.apimanagement/gateways,rg-nonprod-0037,eastus,Review-Utilization,Review utilization,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",commerce,15147.47,Standard_D4s_v5,4,16.0,,Moderate,false,72,Mock_2vCPU_8GB,2,8.0,70.8,5821.56,0.0,Medium,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-037,/subscriptions/f2df8ffa-7b32-5231-8c42-da2216741f2a/resourceGroups/rg-nonprod-0037/providers/microsoft.apimanagement/gateways/api-management-gateway-0037-00037,api-management-gateway-0037-00037,microsoft.apimanagement/gateways,rg-nonprod-0037,eastus,Review-Utilization,Review utilization,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",commerce,15147.47,Standard_D4s_v5,4,16.0,,Aggressive,false,80,Mock_1vCPU_4GB,1,4.0,83.7,7244.61,0.0,High,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-039,/subscriptions/10bbdc9e-659b-599f-9d12-6c2670e61665/resourceGroups/rg-qa-0039/providers/microsoft.apimanagement/gateways/api-management-gateway-0039-00039,api-management-gateway-0039-00039,microsoft.apimanagement/gateways,rg-qa-0039,westus3,Review-Utilization,Review utilization,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",analytics,17627.99,Standard_D4s_v5,4,16.0,,Conservative,true,65,Mock_2vCPU_8GB,2,8.0,68.2,2137.85,2137.85,Low,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-039,/subscriptions/10bbdc9e-659b-599f-9d12-6c2670e61665/resourceGroups/rg-qa-0039/providers/microsoft.apimanagement/gateways/api-management-gateway-0039-00039,api-management-gateway-0039-00039,microsoft.apimanagement/gateways,rg-qa-0039,westus3,Review-Utilization,Review utilization,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",analytics,17627.99,Standard_D4s_v5,4,16.0,,Moderate,false,72,Mock_2vCPU_8GB,2,8.0,83.7,2672.31,0.0,Medium,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-039,/subscriptions/10bbdc9e-659b-599f-9d12-6c2670e61665/resourceGroups/rg-qa-0039/providers/microsoft.apimanagement/gateways/api-management-gateway-0039-00039,api-management-gateway-0039-00039,microsoft.apimanagement/gateways,rg-qa-0039,westus3,Review-Utilization,Review utilization,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",analytics,17627.99,Standard_D4s_v5,4,16.0,,Aggressive,false,80,Mock_1vCPU_4GB,1,4.0,89.3,3325.54,0.0,High,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-041,/subscriptions/4564453e-14aa-51ee-ba55-0b4429da7cf6/resourceGroups/rg-shared-0121/providers/microsoft.apimanagement/gateways/api-management-gateway-0041-00041,api-management-gateway-0041-00041,microsoft.apimanagement/gateways,rg-shared-0121,centralus,Review-Utilization,Review utilization,,HIGH,HIGH,PRICED,FULL,PARTIAL,Metric1,digital-channels,11766.63,Standard_D4s_v5,4,16.0,,Conservative,true,65,Mock_2vCPU_8GB,2,8.0,61.9,2837.3,2837.3,Low,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-041,/subscriptions/4564453e-14aa-51ee-ba55-0b4429da7cf6/resourceGroups/rg-shared-0121/providers/microsoft.apimanagement/gateways/api-management-gateway-0041-00041,api-management-gateway-0041-00041,microsoft.apimanagement/gateways,rg-shared-0121,centralus,Review-Utilization,Review utilization,,HIGH,HIGH,PRICED,FULL,PARTIAL,Metric1,digital-channels,11766.63,Standard_D4s_v5,4,16.0,,Moderate,false,72,Mock_2vCPU_8GB,2,8.0,70.9,3546.63,0.0,Medium,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-041,/subscriptions/4564453e-14aa-51ee-ba55-0b4429da7cf6/resourceGroups/rg-shared-0121/providers/microsoft.apimanagement/gateways/api-management-gateway-0041-00041,api-management-gateway-0041-00041,microsoft.apimanagement/gateways,rg-shared-0121,centralus,Review-Utilization,Review utilization,,HIGH,HIGH,PRICED,FULL,PARTIAL,Metric1,digital-channels,11766.63,Standard_D4s_v5,4,16.0,,Aggressive,false,80,Mock_1vCPU_4GB,1,4.0,80.8,4413.58,0.0,High,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-043,/subscriptions/148ff5e8-a21f-57c2-8b6c-84c873ffa484/resourceGroups/rg-dev-0043/providers/microsoft.apimanagement/gateways/api-management-gateway-0043-00043,api-management-gateway-0043-00043,microsoft.apimanagement/gateways,rg-dev-0043,southeastasia,Downsize,Downsize resource,,MEDIUM,LOW,PRICED,FULL,PARTIAL,"Metric1,Metric2",integration,7498.91,P1v3,2,8.0,,Conservative,true,65,Mock_1vCPU_4GB,1,4.0,74.5,2190.51,2190.51,Low,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-043,/subscriptions/148ff5e8-a21f-57c2-8b6c-84c873ffa484/resourceGroups/rg-dev-0043/providers/microsoft.apimanagement/gateways/api-management-gateway-0043-00043,api-management-gateway-0043-00043,microsoft.apimanagement/gateways,rg-dev-0043,southeastasia,Downsize,Downsize resource,,MEDIUM,LOW,PRICED,FULL,PARTIAL,"Metric1,Metric2",integration,7498.91,P1v3,2,8.0,,Moderate,false,72,Mock_1vCPU_4GB,1,4.0,71.9,2738.13,0.0,Medium,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-043,/subscriptions/148ff5e8-a21f-57c2-8b6c-84c873ffa484/resourceGroups/rg-dev-0043/providers/microsoft.apimanagement/gateways/api-management-gateway-0043-00043,api-management-gateway-0043-00043,microsoft.apimanagement/gateways,rg-dev-0043,southeastasia,Downsize,Downsize resource,,MEDIUM,LOW,PRICED,FULL,PARTIAL,"Metric1,Metric2",integration,7498.91,P1v3,2,8.0,,Aggressive,false,80,Mock_1vCPU_2GB,1,2.0,85.1,3407.45,0.0,High,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-045,/subscriptions/d49de839-1b54-580e-b0ea-2f275cd8231b/resourceGroups/rg-stage-0045/providers/microsoft.apimanagement/gateways/api-management-gateway-0045-00045,api-management-gateway-0045-00045,microsoft.apimanagement/gateways,rg-stage-0045,brazilsouth,Evaluate-Idle,Evaluate idle resource,Downsize,MEDIUM,HIGH,HEURISTIC,FULL,COMPLETE,,customer-experience,9177.44,Standard_D4s_v5,4,16.0,,Conservative,true,65,Mock_2vCPU_8GB,2,8.0,75.7,1769.0,1769.0,Low,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-045,/subscriptions/d49de839-1b54-580e-b0ea-2f275cd8231b/resourceGroups/rg-stage-0045/providers/microsoft.apimanagement/gateways/api-management-gateway-0045-00045,api-management-gateway-0045-00045,microsoft.apimanagement/gateways,rg-stage-0045,brazilsouth,Evaluate-Idle,Evaluate idle resource,Downsize,MEDIUM,HIGH,HEURISTIC,FULL,COMPLETE,,customer-experience,9177.44,Standard_D4s_v5,4,16.0,,Moderate,false,72,Mock_2vCPU_8GB,2,8.0,72.5,2211.26,0.0,Medium,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-045,/subscriptions/d49de839-1b54-580e-b0ea-2f275cd8231b/resourceGroups/rg-stage-0045/providers/microsoft.apimanagement/gateways/api-management-gateway-0045-00045,api-management-gateway-0045-00045,microsoft.apimanagement/gateways,rg-stage-0045,brazilsouth,Evaluate-Idle,Evaluate idle resource,Downsize,MEDIUM,HIGH,HEURISTIC,FULL,COMPLETE,,customer-experience,9177.44,Standard_D4s_v5,4,16.0,,Aggressive,false,80,Mock_1vCPU_4GB,1,4.0,80.3,2751.78,0.0,High,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-046,/subscriptions/0d88b42d-d721-5ad6-b126-e507853b2ad6/resourceGroups/rg-prod-0046/providers/microsoft.apimanagement/service/api-management-0001-00046,api-management-0001-00046,microsoft.apimanagement/service,rg-prod-0046,northeurope,Review-Utilization,Review utilization,,LOW,MEDIUM,UNPRICED,FULL,PARTIAL,Metric1,integration,10102.73,Standard_D8s_v5,8,32.0,,Conservative,true,65,Mock_4vCPU_16GB,4,16.0,71.3,872.88,872.88,Low,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-046,/subscriptions/0d88b42d-d721-5ad6-b126-e507853b2ad6/resourceGroups/rg-prod-0046/providers/microsoft.apimanagement/service/api-management-0001-00046,api-management-0001-00046,microsoft.apimanagement/service,rg-prod-0046,northeurope,Review-Utilization,Review utilization,,LOW,MEDIUM,UNPRICED,FULL,PARTIAL,Metric1,integration,10102.73,Standard_D8s_v5,8,32.0,,Moderate,false,72,Mock_4vCPU_16GB,4,16.0,66.1,1091.09,0.0,Medium,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-046,/subscriptions/0d88b42d-d721-5ad6-b126-e507853b2ad6/resourceGroups/rg-prod-0046/providers/microsoft.apimanagement/service/api-management-0001-00046,api-management-0001-00046,microsoft.apimanagement/service,rg-prod-0046,northeurope,Review-Utilization,Review utilization,,LOW,MEDIUM,UNPRICED,FULL,PARTIAL,Metric1,integration,10102.73,Standard_D8s_v5,8,32.0,,Aggressive,false,80,Mock_2vCPU_8GB,2,8.0,80.5,1357.81,0.0,High,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-047,/subscriptions/f7345a7b-ae66-56fa-8f0f-647bf7d74679/resourceGroups/rg-shared-0179/providers/microsoft.apimanagement/service/api-management-0002-00047,api-management-0002-00047,microsoft.apimanagement/service,rg-shared-0179,australiaeast,Review-Utilization,Review utilization,,LOW,HIGH,UNPRICED,FULL,PARTIAL,Metric1,payments,3569.10,Standard_D4s_v5,4,16.0,,Conservative,true,65,Mock_2vCPU_8GB,2,8.0,70.1,308.37,308.37,Low,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-047,/subscriptions/f7345a7b-ae66-56fa-8f0f-647bf7d74679/resourceGroups/rg-shared-0179/providers/microsoft.apimanagement/service/api-management-0002-00047,api-management-0002-00047,microsoft.apimanagement/service,rg-shared-0179,australiaeast,Review-Utilization,Review utilization,,LOW,HIGH,UNPRICED,FULL,PARTIAL,Metric1,payments,3569.10,Standard_D4s_v5,4,16.0,,Moderate,false,72,Mock_2vCPU_8GB,2,8.0,70.1,385.46,0.0,Medium,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-047,/subscriptions/f7345a7b-ae66-56fa-8f0f-647bf7d74679/resourceGroups/rg-shared-0179/providers/microsoft.apimanagement/service/api-management-0002-00047,api-management-0002-00047,microsoft.apimanagement/service,rg-shared-0179,australiaeast,Review-Utilization,Review utilization,,LOW,HIGH,UNPRICED,FULL,PARTIAL,Metric1,payments,3569.10,Standard_D4s_v5,4,16.0,,Aggressive,false,80,Mock_1vCPU_4GB,1,4.0,84.3,479.69,0.0,High,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-049,/subscriptions/44bdccb4-3258-50d2-9fd2-8d02d385c868/resourceGroups/rg-shared-0065/providers/microsoft.apimanagement/service/api-management-0004-00049,api-management-0004-00049,microsoft.apimanagement/service,rg-shared-0065,westus3,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,HIGH,PRICED,FULL,PARTIAL,Metric1,security,25477.69,Standard_D2s_v5,2,8.0,,Conservative,true,65,Mock_1vCPU_4GB,1,4.0,75.2,7382.35,7382.35,Low,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-049,/subscriptions/44bdccb4-3258-50d2-9fd2-8d02d385c868/resourceGroups/rg-shared-0065/providers/microsoft.apimanagement/service/api-management-0004-00049,api-management-0004-00049,microsoft.apimanagement/service,rg-shared-0065,westus3,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,HIGH,PRICED,FULL,PARTIAL,Metric1,security,25477.69,Standard_D2s_v5,2,8.0,,Moderate,false,72,Mock_1vCPU_4GB,1,4.0,80.2,9227.93,0.0,Medium,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,NORTHSTAR-CLOUD,SUB-NORTHSTAR-049,/subscriptions/44bdccb4-3258-50d2-9fd2-8d02d385c868/resourceGroups/rg-shared-0065/providers/microsoft.apimanagement/service/api-management-0004-00049,api-management-0004-00049,microsoft.apimanagement/service,rg-shared-0065,westus3,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,HIGH,PRICED,FULL,PARTIAL,Metric1,security,25477.69,Standard_D2s_v5,2,8.0,,Aggressive,false,80,Mock_1vCPU_2GB,1,2.0,86.8,11483.65,0.0,High,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-002,/subscriptions/0ce75eb6-3afd-54b5-80ce-ca7261e7bff5/resourceGroups/rg-nonprod-0052/providers/microsoft.apimanagement/service/api-management-0007-00052,api-management-0007-00052,microsoft.apimanagement/service,rg-nonprod-0052,northeurope,Evaluate-Idle,Evaluate idle resource,Downsize,MEDIUM,MEDIUM,PRICED,FULL,COMPLETE,,infrastructure,31257.78,Standard_D2s_v5,2,8.0,,Conservative,true,65,Mock_1vCPU_4GB,1,4.0,65.1,2700.67,2700.67,Low,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-002,/subscriptions/0ce75eb6-3afd-54b5-80ce-ca7261e7bff5/resourceGroups/rg-nonprod-0052/providers/microsoft.apimanagement/service/api-management-0007-00052,api-management-0007-00052,microsoft.apimanagement/service,rg-nonprod-0052,northeurope,Evaluate-Idle,Evaluate idle resource,Downsize,MEDIUM,MEDIUM,PRICED,FULL,COMPLETE,,infrastructure,31257.78,Standard_D2s_v5,2,8.0,,Moderate,false,72,Mock_1vCPU_4GB,1,4.0,71.3,3375.84,0.0,Medium,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-002,/subscriptions/0ce75eb6-3afd-54b5-80ce-ca7261e7bff5/resourceGroups/rg-nonprod-0052/providers/microsoft.apimanagement/service/api-management-0007-00052,api-management-0007-00052,microsoft.apimanagement/service,rg-nonprod-0052,northeurope,Evaluate-Idle,Evaluate idle resource,Downsize,MEDIUM,MEDIUM,PRICED,FULL,COMPLETE,,infrastructure,31257.78,Standard_D2s_v5,2,8.0,,Aggressive,false,80,Mock_1vCPU_2GB,1,2.0,80.4,4201.05,0.0,High,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-005,/subscriptions/afe6242a-e1e8-54f3-8841-0578a74d4428/resourceGroups/rg-shared-0123/providers/microsoft.apimanagement/service/api-management-0010-00055,api-management-0010-00055,microsoft.apimanagement/service,rg-shared-0123,northeurope,Downsize,Downsize resource,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,Metric1,cloud-platform,15517.97,Standard_D4s_v5,4,16.0,,Conservative,true,65,Mock_2vCPU_8GB,2,8.0,67.8,3260.02,3260.02,Low,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-005,/subscriptions/afe6242a-e1e8-54f3-8841-0578a74d4428/resourceGroups/rg-shared-0123/providers/microsoft.apimanagement/service/api-management-0010-00055,api-management-0010-00055,microsoft.apimanagement/service,rg-shared-0123,northeurope,Downsize,Downsize resource,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,Metric1,cloud-platform,15517.97,Standard_D4s_v5,4,16.0,,Moderate,false,72,Mock_2vCPU_8GB,2,8.0,72.2,4075.03,0.0,Medium,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-005,/subscriptions/afe6242a-e1e8-54f3-8841-0578a74d4428/resourceGroups/rg-shared-0123/providers/microsoft.apimanagement/service/api-management-0010-00055,api-management-0010-00055,microsoft.apimanagement/service,rg-shared-0123,northeurope,Downsize,Downsize resource,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,Metric1,cloud-platform,15517.97,Standard_D4s_v5,4,16.0,,Aggressive,false,80,Mock_1vCPU_4GB,1,4.0,88.3,5071.15,0.0,High,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-007,/subscriptions/ddc776f5-defb-5ece-8bb8-7a1898827812/resourceGroups/rg-nonprod-0057/providers/microsoft.apimanagement/service/api-management-0012-00057,api-management-0012-00057,microsoft.apimanagement/service,rg-nonprod-0057,northeurope,Optimize-Tier,Optimize service tier,,MEDIUM,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",cloud-platform,15778.66,Standard_D4s_v5,4,16.0,,Conservative,true,65,Mock_2vCPU_8GB,2,8.0,62.8,2014.14,2014.14,Low,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-007,/subscriptions/ddc776f5-defb-5ece-8bb8-7a1898827812/resourceGroups/rg-nonprod-0057/providers/microsoft.apimanagement/service/api-management-0012-00057,api-management-0012-00057,microsoft.apimanagement/service,rg-nonprod-0057,northeurope,Optimize-Tier,Optimize service tier,,MEDIUM,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",cloud-platform,15778.66,Standard_D4s_v5,4,16.0,,Moderate,false,72,Mock_2vCPU_8GB,2,8.0,72.5,2517.68,0.0,Medium,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-007,/subscriptions/ddc776f5-defb-5ece-8bb8-7a1898827812/resourceGroups/rg-nonprod-0057/providers/microsoft.apimanagement/service/api-management-0012-00057,api-management-0012-00057,microsoft.apimanagement/service,rg-nonprod-0057,northeurope,Optimize-Tier,Optimize service tier,,MEDIUM,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",cloud-platform,15778.66,Standard_D4s_v5,4,16.0,,Aggressive,false,80,Mock_1vCPU_4GB,1,4.0,80.5,3133.11,0.0,High,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-008,/subscriptions/5091bb15-db46-5d33-bcaa-325347ca0d08/resourceGroups/rg-dev-0058/providers/microsoft.apimanagement/service/api-management-0013-00058,api-management-0013-00058,microsoft.apimanagement/service,rg-dev-0058,eastus,Downsize,Downsize resource,,MEDIUM,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3",data-ai,30667.57,Standard_D4s_v5,4,16.0,,Conservative,true,65,Mock_2vCPU_8GB,2,8.0,65.6,2649.68,2649.68,Low,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-008,/subscriptions/5091bb15-db46-5d33-bcaa-325347ca0d08/resourceGroups/rg-dev-0058/providers/microsoft.apimanagement/service/api-management-0013-00058,api-management-0013-00058,microsoft.apimanagement/service,rg-dev-0058,eastus,Downsize,Downsize resource,,MEDIUM,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3",data-ai,30667.57,Standard_D4s_v5,4,16.0,,Moderate,false,72,Mock_2vCPU_8GB,2,8.0,74.6,3312.1,0.0,Medium,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-008,/subscriptions/5091bb15-db46-5d33-bcaa-325347ca0d08/resourceGroups/rg-dev-0058/providers/microsoft.apimanagement/service/api-management-0013-00058,api-management-0013-00058,microsoft.apimanagement/service,rg-dev-0058,eastus,Downsize,Downsize resource,,MEDIUM,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3",data-ai,30667.57,Standard_D4s_v5,4,16.0,,Aggressive,false,80,Mock_1vCPU_4GB,1,4.0,85.8,4121.72,0.0,High,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-009,/subscriptions/c5bab909-21b1-5c90-8266-77fd93accc17/resourceGroups/rg-qa-0059/providers/microsoft.apimanagement/service/api-management-0014-00059,api-management-0014-00059,microsoft.apimanagement/service,rg-qa-0059,uksouth,Review-Utilization,Review utilization,,MEDIUM,MEDIUM,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2",payments,5480.61,Standard_D4s_v5,4,16.0,,Conservative,true,65,Mock_2vCPU_8GB,2,8.0,66.1,802.94,802.94,Low,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-009,/subscriptions/c5bab909-21b1-5c90-8266-77fd93accc17/resourceGroups/rg-qa-0059/providers/microsoft.apimanagement/service/api-management-0014-00059,api-management-0014-00059,microsoft.apimanagement/service,rg-qa-0059,uksouth,Review-Utilization,Review utilization,,MEDIUM,MEDIUM,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2",payments,5480.61,Standard_D4s_v5,4,16.0,,Moderate,false,72,Mock_2vCPU_8GB,2,8.0,72.0,1003.68,0.0,Medium,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-009,/subscriptions/c5bab909-21b1-5c90-8266-77fd93accc17/resourceGroups/rg-qa-0059/providers/microsoft.apimanagement/service/api-management-0014-00059,api-management-0014-00059,microsoft.apimanagement/service,rg-qa-0059,uksouth,Review-Utilization,Review utilization,,MEDIUM,MEDIUM,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2",payments,5480.61,Standard_D4s_v5,4,16.0,,Aggressive,false,80,Mock_1vCPU_4GB,1,4.0,83.6,1249.02,0.0,High,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-013,/subscriptions/ec70fbe0-8422-59ac-ba9e-e04f1f2a5259/resourceGroups/rg-shared-0067/providers/microsoft.apimanagement/service/api-management-0018-00063,api-management-0018-00063,microsoft.apimanagement/service,rg-shared-0067,eastus,Downsize,Downsize resource,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,operations,19764.06,Standard_D4s_v5,4,16.0,,Conservative,true,65,Mock_2vCPU_8GB,2,8.0,74.8,1819.41,1819.41,Low,RESOLVED
2026-09-06,run-20260906-official-001,SUCCEEDED,FULL,OK,true,BLUEWAVE-DIGITAL,SUB-BLUEWAVE-013,/subscriptions/ec70fbe0-8422-59ac-ba9e-e04f1f2a5259/resourceGroups/rg-shared-0067/providers/microsoft.apimanagement/service/api-management-0018-00063,api-management-0018-00063,microsoft.apimanagement/service,rg-shared-0067,eastus,Downsize,Downsize resource,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,operations,19764.06,Standard_D4s_v5,4,16.0,,Moderate,false,72,Mock_2vCPU_8GB,2,8.0,78.1,2274.26,0.0,Medium,RESOLVED
