rundate,RunId,TenantName,SubscriptionName,ResourceId,ResourceName,ResourceType,ResourceGroup,Location,RecommendationAction,ActionLabel,ActionSummary,SecondaryAction,SecondaryActionLabel,Priority,Confidence,SavingsReliability,CostCoverageStatus,MetricCollectionStatus,MissingMetrics,TagOwner,TagApplication,TagEnvironment,TagCostCenter,MonthlyCost,CurrentSku,CurrentVCpus,CurrentMemoryGB,PowerState,Profile,IsPrimaryProfile,TargetUtilizationPct,TargetSku,TargetVCpus,TargetMemoryGB,ProjectedPeakPct,MonthlySavings,OfficialConservativeSavings,PerformanceRisk,Status
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-09,/subscriptions/00000019-0019-4019-8019-000000000019/resourceGroups/rg-dev-019/providers/microsoft.compute/virtualmachinescalesets/virtual-machine-scale--019,virtual-machine-scale--019,microsoft.compute/virtualmachinescalesets,rg-dev-019,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,MEDIUM,PRICED,FULL,COMPLETE,,digital-channels,reporting,dev,CC1011,4716.6,Standard_D4s_v5,4,16.0,running,Conservative,True,65,Mock_2vCPU_8GB,2,8.0,74.9,424.72,424.72,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-09,/subscriptions/00000019-0019-4019-8019-000000000019/resourceGroups/rg-dev-019/providers/microsoft.compute/virtualmachinescalesets/virtual-machine-scale--019,virtual-machine-scale--019,microsoft.compute/virtualmachinescalesets,rg-dev-019,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,MEDIUM,PRICED,FULL,COMPLETE,,digital-channels,reporting,dev,CC1011,4716.6,Standard_D4s_v5,4,16.0,running,Moderate,False,72,Mock_2vCPU_8GB,2,8.0,77.5,521.8,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-09,/subscriptions/00000019-0019-4019-8019-000000000019/resourceGroups/rg-dev-019/providers/microsoft.compute/virtualmachinescalesets/virtual-machine-scale--019,virtual-machine-scale--019,microsoft.compute/virtualmachinescalesets,rg-dev-019,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,MEDIUM,PRICED,FULL,COMPLETE,,digital-channels,reporting,dev,CC1011,4716.6,Standard_D4s_v5,4,16.0,running,Aggressive,False,80,Mock_1vCPU_4GB,1,4.0,78.2,655.28,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-10,/subscriptions/00000020-0020-4020-8020-000000000020/resourceGroups/rg-qa-020/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-001,sql-virtual-machines-001,microsoft.compute/sqlvirtualmachines,rg-qa-020,eastus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,HIGH,HEURISTIC,FULL,PARTIAL,Metric1,integration,analytics,qa,CC1001,16371.96,S3,4,7.0,running,Conservative,True,65,Mock_2vCPU_3GB,2,3.5,72.3,1326.97,1326.97,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-10,/subscriptions/00000020-0020-4020-8020-000000000020/resourceGroups/rg-qa-020/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-001,sql-virtual-machines-001,microsoft.compute/sqlvirtualmachines,rg-qa-020,eastus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,HIGH,HEURISTIC,FULL,PARTIAL,Metric1,integration,analytics,qa,CC1001,16371.96,S3,4,7.0,running,Moderate,False,72,Mock_2vCPU_3GB,2,3.5,78.6,1630.28,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-10,/subscriptions/00000020-0020-4020-8020-000000000020/resourceGroups/rg-qa-020/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-001,sql-virtual-machines-001,microsoft.compute/sqlvirtualmachines,rg-qa-020,eastus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,HIGH,HEURISTIC,FULL,PARTIAL,Metric1,integration,analytics,qa,CC1001,16371.96,S3,4,7.0,running,Aggressive,False,80,Mock_1vCPU_1GB,1,1.8,89.1,2047.32,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-01,/subscriptions/00000021-0021-4021-8021-000000000021/resourceGroups/rg-prod-021/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-002,sql-virtual-machines-002,microsoft.compute/sqlvirtualmachines,rg-prod-021,brazilsouth,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,HIGH,HIGH,PRICED,FULL,PARTIAL,Metric1,cloud-platform,reporting,prod,CC1008,14454.59,GP_Gen5_4,4,20.0,running,Conservative,True,65,Mock_2vCPU_10GB,2,10.0,59.6,4403.04,4403.04,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-01,/subscriptions/00000021-0021-4021-8021-000000000021/resourceGroups/rg-prod-021/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-002,sql-virtual-machines-002,microsoft.compute/sqlvirtualmachines,rg-prod-021,brazilsouth,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,HIGH,HIGH,PRICED,FULL,PARTIAL,Metric1,cloud-platform,reporting,prod,CC1008,14454.59,GP_Gen5_4,4,20.0,running,Moderate,False,72,Mock_2vCPU_10GB,2,10.0,71.8,5409.45,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-01,/subscriptions/00000021-0021-4021-8021-000000000021/resourceGroups/rg-prod-021/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-002,sql-virtual-machines-002,microsoft.compute/sqlvirtualmachines,rg-prod-021,brazilsouth,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,HIGH,HIGH,PRICED,FULL,PARTIAL,Metric1,cloud-platform,reporting,prod,CC1008,14454.59,GP_Gen5_4,4,20.0,running,Aggressive,False,80,Mock_1vCPU_5GB,1,5.0,82.1,6793.26,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-03,/subscriptions/00000023-0023-4023-8023-000000000023/resourceGroups/rg-dev-023/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-004,sql-virtual-machines-004,microsoft.compute/sqlvirtualmachines,rg-dev-023,westus2,Downsize,Downsize resource,Rightsize based on sustained utilization,,,HIGH,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",security,identity,dev,CC1001,11301.83,GP_Gen5_4,4,20.0,stopped,Conservative,True,65,Mock_2vCPU_10GB,2,10.0,64.6,2561.84,2561.84,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-03,/subscriptions/00000023-0023-4023-8023-000000000023/resourceGroups/rg-dev-023/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-004,sql-virtual-machines-004,microsoft.compute/sqlvirtualmachines,rg-dev-023,westus2,Downsize,Downsize resource,Rightsize based on sustained utilization,,,HIGH,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",security,identity,dev,CC1001,11301.83,GP_Gen5_4,4,20.0,stopped,Moderate,False,72,Mock_2vCPU_10GB,2,10.0,81.8,3147.4,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-03,/subscriptions/00000023-0023-4023-8023-000000000023/resourceGroups/rg-dev-023/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-004,sql-virtual-machines-004,microsoft.compute/sqlvirtualmachines,rg-dev-023,westus2,Downsize,Downsize resource,Rightsize based on sustained utilization,,,HIGH,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",security,identity,dev,CC1001,11301.83,GP_Gen5_4,4,20.0,stopped,Aggressive,False,80,Mock_1vCPU_5GB,1,5.0,73.7,3952.55,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-04,/subscriptions/00000024-0024-4024-8024-000000000024/resourceGroups/rg-qa-024/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-005,sql-virtual-machines-005,microsoft.compute/sqlvirtualmachines,rg-qa-024,brazilsouth,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,security,customer360,qa,CC1012,6138.63,GP_Gen5_8,8,40.0,running,Conservative,True,65,Mock_4vCPU_20GB,4,20.0,71.7,845.08,845.08,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-04,/subscriptions/00000024-0024-4024-8024-000000000024/resourceGroups/rg-qa-024/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-005,sql-virtual-machines-005,microsoft.compute/sqlvirtualmachines,rg-qa-024,brazilsouth,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,security,customer360,qa,CC1012,6138.63,GP_Gen5_8,8,40.0,running,Moderate,False,72,Mock_4vCPU_20GB,4,20.0,78.1,1038.24,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-04,/subscriptions/00000024-0024-4024-8024-000000000024/resourceGroups/rg-qa-024/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-005,sql-virtual-machines-005,microsoft.compute/sqlvirtualmachines,rg-qa-024,brazilsouth,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,security,customer360,qa,CC1012,6138.63,GP_Gen5_8,8,40.0,running,Aggressive,False,80,Mock_2vCPU_10GB,2,10.0,73.3,1303.84,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-06,/subscriptions/00000026-0026-4026-8026-000000000026/resourceGroups/rg-nonprod-026/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-007,sql-virtual-machines-007,microsoft.compute/sqlvirtualmachines,rg-nonprod-026,centralus,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,core-banking,ledger,nonprod,CC1005,14766.23,GP_Gen5_4,4,20.0,running,Conservative,True,65,Mock_2vCPU_10GB,2,10.0,61.7,836.71,836.71,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-06,/subscriptions/00000026-0026-4026-8026-000000000026/resourceGroups/rg-nonprod-026/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-007,sql-virtual-machines-007,microsoft.compute/sqlvirtualmachines,rg-nonprod-026,centralus,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,core-banking,ledger,nonprod,CC1005,14766.23,GP_Gen5_4,4,20.0,running,Moderate,False,72,Mock_2vCPU_10GB,2,10.0,81.2,1027.96,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-06,/subscriptions/00000026-0026-4026-8026-000000000026/resourceGroups/rg-nonprod-026/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-007,sql-virtual-machines-007,microsoft.compute/sqlvirtualmachines,rg-nonprod-026,centralus,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,HIGH,PRICED,FULL,COMPLETE,,core-banking,ledger,nonprod,CC1005,14766.23,GP_Gen5_4,4,20.0,running,Aggressive,False,80,Mock_1vCPU_5GB,1,5.0,74.8,1290.92,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-08,/subscriptions/00000028-0028-4028-8028-000000000028/resourceGroups/rg-qa-028/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-009,sql-virtual-machines-009,microsoft.compute/sqlvirtualmachines,rg-qa-028,brazilsouth,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,MEDIUM,LOW,PRICED,FULL,COMPLETE,,payments,identity,qa,CC1006,7943.32,GP_Gen5_8,8,40.0,running,Conservative,True,65,Mock_4vCPU_20GB,4,20.0,76.8,1174.78,1174.78,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-08,/subscriptions/00000028-0028-4028-8028-000000000028/resourceGroups/rg-qa-028/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-009,sql-virtual-machines-009,microsoft.compute/sqlvirtualmachines,rg-qa-028,brazilsouth,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,MEDIUM,LOW,PRICED,FULL,COMPLETE,,payments,identity,qa,CC1006,7943.32,GP_Gen5_8,8,40.0,running,Moderate,False,72,Mock_4vCPU_20GB,4,20.0,68.5,1443.3,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-08,/subscriptions/00000028-0028-4028-8028-000000000028/resourceGroups/rg-qa-028/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-009,sql-virtual-machines-009,microsoft.compute/sqlvirtualmachines,rg-qa-028,brazilsouth,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,MEDIUM,LOW,PRICED,FULL,COMPLETE,,payments,identity,qa,CC1006,7943.32,GP_Gen5_8,8,40.0,running,Aggressive,False,80,Mock_2vCPU_10GB,2,10.0,86.9,1812.52,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-09,/subscriptions/00000029-0029-4029-8029-000000000029/resourceGroups/rg-prod-029/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-010,sql-virtual-machines-010,microsoft.compute/sqlvirtualmachines,rg-prod-029,brazilsouth,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,HIGH,HIGH,PRICED,FULL,PARTIAL,Metric1,core-banking,payments,prod,CC1007,12758.31,GP_Gen5_4,4,20.0,running,Conservative,True,65,Mock_2vCPU_10GB,2,10.0,62.6,3697.72,3697.72,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-09,/subscriptions/00000029-0029-4029-8029-000000000029/resourceGroups/rg-prod-029/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-010,sql-virtual-machines-010,microsoft.compute/sqlvirtualmachines,rg-prod-029,brazilsouth,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,HIGH,HIGH,PRICED,FULL,PARTIAL,Metric1,core-banking,payments,prod,CC1007,12758.31,GP_Gen5_4,4,20.0,running,Moderate,False,72,Mock_2vCPU_10GB,2,10.0,68.9,4542.92,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-09,/subscriptions/00000029-0029-4029-8029-000000000029/resourceGroups/rg-prod-029/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-010,sql-virtual-machines-010,microsoft.compute/sqlvirtualmachines,rg-prod-029,brazilsouth,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,HIGH,HIGH,PRICED,FULL,PARTIAL,Metric1,core-banking,payments,prod,CC1007,12758.31,GP_Gen5_4,4,20.0,running,Aggressive,False,80,Mock_1vCPU_5GB,1,5.0,73.3,5705.06,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-10,/subscriptions/00000030-0030-4030-8030-000000000030/resourceGroups/rg-nonprod-030/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-011,sql-virtual-machines-011,microsoft.compute/sqlvirtualmachines,rg-nonprod-030,centralus,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,LOW,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,security,payments,nonprod,CC1008,1384.91,Standard_D2s_v5,2,8.0,running,Conservative,True,65,Mock_1vCPU_4GB,1,4.0,71.9,251.7,251.7,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-10,/subscriptions/00000030-0030-4030-8030-000000000030/resourceGroups/rg-nonprod-030/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-011,sql-virtual-machines-011,microsoft.compute/sqlvirtualmachines,rg-nonprod-030,centralus,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,LOW,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,security,payments,nonprod,CC1008,1384.91,Standard_D2s_v5,2,8.0,running,Moderate,False,72,Mock_1vCPU_4GB,1,4.0,78.6,309.23,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-10,/subscriptions/00000030-0030-4030-8030-000000000030/resourceGroups/rg-nonprod-030/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-011,sql-virtual-machines-011,microsoft.compute/sqlvirtualmachines,rg-nonprod-030,centralus,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,LOW,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,security,payments,nonprod,CC1008,1384.91,Standard_D2s_v5,2,8.0,running,Aggressive,False,80,Mock_1vCPU_2GB,1,2.0,80.0,388.34,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-01,/subscriptions/00000001-0001-4001-8001-000000000001/resourceGroups/rg-dev-031/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-012,sql-virtual-machines-012,microsoft.compute/sqlvirtualmachines,rg-dev-031,centralus,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,MEDIUM,HIGH,PRICED,FULL,PARTIAL,Metric1,payments,customer360,dev,CC1009,11641.95,GP_Gen5_8,8,40.0,running,Conservative,True,65,Mock_4vCPU_20GB,4,20.0,71.1,1159.08,1159.08,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-01,/subscriptions/00000001-0001-4001-8001-000000000001/resourceGroups/rg-dev-031/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-012,sql-virtual-machines-012,microsoft.compute/sqlvirtualmachines,rg-dev-031,centralus,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,MEDIUM,HIGH,PRICED,FULL,PARTIAL,Metric1,payments,customer360,dev,CC1009,11641.95,GP_Gen5_8,8,40.0,running,Moderate,False,72,Mock_4vCPU_20GB,4,20.0,68.4,1424.01,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-01,/subscriptions/00000001-0001-4001-8001-000000000001/resourceGroups/rg-dev-031/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-012,sql-virtual-machines-012,microsoft.compute/sqlvirtualmachines,rg-dev-031,centralus,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,MEDIUM,HIGH,PRICED,FULL,PARTIAL,Metric1,payments,customer360,dev,CC1009,11641.95,GP_Gen5_8,8,40.0,running,Aggressive,False,80,Mock_2vCPU_10GB,2,10.0,91.3,1788.3,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-02,/subscriptions/00000002-0002-4002-8002-000000000002/resourceGroups/rg-qa-032/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-013,sql-virtual-machines-013,microsoft.compute/sqlvirtualmachines,rg-qa-032,eastus,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,MEDIUM,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",cloud-platform,reporting,qa,CC1007,14894.46,GP_Gen5_4,4,20.0,stopped,Conservative,True,65,Mock_2vCPU_10GB,2,10.0,70.5,1114.58,1114.58,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-02,/subscriptions/00000002-0002-4002-8002-000000000002/resourceGroups/rg-qa-032/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-013,sql-virtual-machines-013,microsoft.compute/sqlvirtualmachines,rg-qa-032,eastus,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,MEDIUM,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",cloud-platform,reporting,qa,CC1007,14894.46,GP_Gen5_4,4,20.0,stopped,Moderate,False,72,Mock_2vCPU_10GB,2,10.0,77.7,1369.34,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-02,/subscriptions/00000002-0002-4002-8002-000000000002/resourceGroups/rg-qa-032/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-013,sql-virtual-machines-013,microsoft.compute/sqlvirtualmachines,rg-qa-032,eastus,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,MEDIUM,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",cloud-platform,reporting,qa,CC1007,14894.46,GP_Gen5_4,4,20.0,stopped,Aggressive,False,80,Mock_1vCPU_5GB,1,5.0,76.7,1719.64,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-04,/subscriptions/00000004-0004-4004-8004-000000000004/resourceGroups/rg-nonprod-034/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-015,sql-virtual-machines-015,microsoft.compute/sqlvirtualmachines,rg-nonprod-034,westus2,Downsize,Downsize resource,Rightsize based on sustained utilization,,,HIGH,MEDIUM,PRICED,FULL,COMPLETE,,digital-channels,customer360,nonprod,CC1003,16055.9,GP_Gen5_8,8,40.0,running,Conservative,True,65,Mock_4vCPU_20GB,4,20.0,66.2,2999.81,2999.81,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-04,/subscriptions/00000004-0004-4004-8004-000000000004/resourceGroups/rg-nonprod-034/providers/microsoft.compute/sqlvirtualmachines/sql-virtual-machines-015,sql-virtual-machines-015,microsoft.compute/sqlvirtualmachines,rg-nonprod-034,westus2,Downsize,Downsize resource,Rightsize based on sustained utilization,,,HIGH,MEDIUM,PRICED,FULL,COMPLETE,,digital-channels,customer360,nonprod,CC1003,16055.9,GP_Gen5_8,8,40.0,running,Moderate,False,72,Mock_4vCPU_20GB,4,20.0,72.9,3685.48,0.0,Medium,RESOLVED
